Frame,X,Y,Z,W,Timestamp
105,0.17059326,0.17059326,0.17059326,0.17059326,26032
106,0.17486572,0.17486572,0.17486572,0.17486572,26040
107,0.17834473,0.17834473,0.17834473,0.17834473,26057
108,0.18225098,0.18225098,0.18225098,0.18225098,26061
109,0.39404297,0.39404297,0.39404297,0.39404297,26196
110,0.40148926,0.40148926,0.40148926,0.40148926,26204
111,0.40826416,0.40826416,0.40826416,0.40826416,26216
112,0.41485596,0.41485596,0.41485596,0.41485596,26229
113,0.4215088,0.4215088,0.4215088,0.4215088,26237
114,0.4282837,0.4282837,0.4282837,0.4282837,26241
115,0.4352417,0.4352417,0.4352417,0.4352417,26252
116,0.44189453,0.44189453,0.44189453,0.44189453,26261
117,0.4484253,0.4484253,0.4484253,0.4484253,26269
118,0.45507812,0.45507812,0.45507812,0.45507812,26282
119,0.4613037,0.4613037,0.4613037,0.4613037,26294
120,0.46636963,0.46636963,0.46636963,0.46636963,26298
121,0.47009277,0.47009277,0.47009277,0.47009277,26310
122,0.4730835,0.4730835,0.4730835,0.4730835,26324
123,0.4763794,0.4763794,0.4763794,0.4763794,26335
124,0.4802246,0.4802246,0.4802246,0.4802246,26339
125,0.4847412,0.4847412,0.4847412,0.4847412,26351
126,0.48980713,0.48980713,0.48980713,0.48980713,26360
127,0.4951172,0.4951172,0.4951172,0.4951172,26372
128,0.5001221,0.5001221,0.5001221,0.5001221,26380
129,0.50439453,0.50439453,0.50439453,0.50439453,26404
130,0.50775146,0.50775146,0.50775146,0.50775146,26413
131,0.510376,0.510376,0.510376,0.510376,26421
132,0.5126343,0.5126343,0.5126343,0.5126343,26429
133,0.51483154,0.51483154,0.51483154,0.51483154,26442
134,0.51727295,0.51727295,0.51727295,0.51727295,26470
135,0.5197754,0.5197754,0.5197754,0.5197754,26482
136,0.5218506,0.5218506,0.5218506,0.5218506,26487
137,0.52301025,0.52301025,0.52301025,0.52301025,26491
138,0.5239868,0.5239868,0.5239868,0.5239868,26503
139,0.5253296,0.5253296,0.5253296,0.5253296,26515
140,0.5270996,0.5270996,0.5270996,0.5270996,26539
141,0.5291748,0.5291748,0.5291748,0.5291748,26544
142,0.53131104,0.53131104,0.53131104,0.53131104,26556
143,0.5319214,0.5319214,0.5319214,0.5319214,26560
144,0.5303345,0.5303345,0.5303345,0.5303345,26573
145,0.5298462,0.5298462,0.5298462,0.5298462,26589
146,0.53204346,0.53204346,0.53204346,0.53204346,26593
147,0.53656006,0.53656006,0.53656006,0.53656006,26601
148,0.5421753,0.5421753,0.5421753,0.5421753,26614
149,0.54833984,0.54833984,0.54833984,0.54833984,26618
150,0.5562744,0.5562744,0.5562744,0.5562744,26630
151,0.5662842,0.5662842,0.5662842,0.5662842,26638
152,0.57696533,0.57696533,0.57696533,0.57696533,26650
153,0.58758545,0.58758545,0.58758545,0.58758545,26658
154,0.59802246,0.59802246,0.59802246,0.59802246,26670
155,0.6062012,0.6062012,0.6062012,0.6062012,26679
156,0.61151123,0.61151123,0.61151123,0.61151123,26691
157,0.6154175,0.6154175,0.6154175,0.6154175,26700
158,0.61779785,0.61779785,0.61779785,0.61779785,26712
159,0.619812,0.619812,0.619812,0.619812,26720
160,0.62145996,0.62145996,0.62145996,0.62145996,26728
161,0.62457275,0.62457275,0.62457275,0.62457275,26745
162,0.62976074,0.62976074,0.62976074,0.62976074,26753
163,0.63690186,0.63690186,0.63690186,0.63690186,26761
164,0.64575195,0.64575195,0.64575195,0.64575195,26777
165,0.6559448,0.6559448,0.6559448,0.6559448,26797
166,0.66607666,0.66607666,0.66607666,0.66607666,26818
167,0.68200684,0.68200684,0.68200684,0.68200684,26855
168,0.68829346,0.68829346,0.68829346,0.68829346,26876
169,0.69384766,0.69384766,0.69384766,0.69384766,26892
170,0.6986084,0.6986084,0.6986084,0.6986084,26896
171,0.7027588,0.7027588,0.7027588,0.7027588,26900
172,0.70703125,0.70703125,0.70703125,0.70703125,26909
173,0.71191406,0.71191406,0.71191406,0.71191406,26921
174,0.71710205,0.71710205,0.71710205,0.71710205,26928
175,0.72216797,0.72216797,0.72216797,0.72216797,26941
176,0.72698975,0.72698975,0.72698975,0.72698975,26949
177,0.73217773,0.73217773,0.73217773,0.73217773,26962
178,0.73779297,0.73779297,0.73779297,0.73779297,26974
179,0.74328613,0.74328613,0.74328613,0.74328613,26982
180,0.7487793,0.7487793,0.7487793,0.7487793,26990
181,0.7542114,0.7542114,0.7542114,0.7542114,26999
182,0.7597046,0.7597046,0.7597046,0.7597046,27011
183,0.7650757,0.7650757,0.7650757,0.7650757,27023
184,0.77038574,0.77038574,0.77038574,0.77038574,27031
185,0.7758789,0.7758789,0.7758789,0.7758789,27040
186,0.7817383,0.7817383,0.7817383,0.7817383,27052
187,0.78759766,0.78759766,0.78759766,0.78759766,27060
188,0.79315186,0.79315186,0.79315186,0.79315186,27082
189,0.7984009,0.7984009,0.7984009,0.7984009,27089
190,0.80371094,0.80371094,0.80371094,0.80371094,27097
191,0.8092041,0.8092041,0.8092041,0.8092041,27121
192,0.81396484,0.81396484,0.81396484,0.81396484,27154
193,0.8180542,0.8180542,0.8180542,0.8180542,27167
194,0.8222656,0.8222656,0.8222656,0.8222656,27179
195,0.8267822,0.8267822,0.8267822,0.8267822,27195
196,0.83166504,0.83166504,0.83166504,0.83166504,27212
197,0.8364868,0.8364868,0.8364868,0.8364868,27224
198,0.83984375,0.83984375,0.83984375,0.83984375,27228
199,0.83721924,0.83721924,0.83721924,0.83721924,27232
200,0.83270264,0.83270264,0.83270264,0.83270264,27240
201,0.82891846,0.82891846,0.82891846,0.82891846,27261
202,0.8283081,0.8283081,0.8283081,0.8283081,27265
203,0.831604,0.831604,0.831604,0.831604,27269
204,0.83776855,0.83776855,0.83776855,0.83776855,27285
205,0.8452759,0.8452759,0.8452759,0.8452759,27294
206,0.85406494,0.85406494,0.85406494,0.85406494,27301
207,0.86376953,0.86376953,0.86376953,0.86376953,27313
208,0.8736572,0.8736572,0.8736572,0.8736572,27318
209,0.88305664,0.88305664,0.88305664,0.88305664,27330
210,0.8909912,0.8909912,0.8909912,0.8909912,27338
211,0.89715576,0.89715576,0.89715576,0.89715576,27351
212,0.9020996,0.9020996,0.9020996,0.9020996,27359
213,0.90600586,0.90600586,0.90600586,0.90600586,27372
214,0.9092407,0.9092407,0.9092407,0.9092407,27380
215,0.91259766,0.91259766,0.91259766,0.91259766,27388
216,0.91674805,0.91674805,0.91674805,0.91674805,27400
217,0.921875,0.921875,0.921875,0.921875,27408
218,0.9274292,0.9274292,0.9274292,0.9274292,27421
219,0.93273926,0.93273926,0.93273926,0.93273926,27429
220,0.9373779,0.9373779,0.9373779,0.9373779,27441
221,0.94122314,0.94122314,0.94122314,0.94122314,27448
222,0.94415283,0.94415283,0.94415283,0.94415283,27461
223,0.946167,0.946167,0.946167,0.946167,27470
224,0.9480591,0.9480591,0.9480591,0.9480591,27478
225,0.9503784,0.9503784,0.9503784,0.9503784,27490
226,0.95318604,0.95318604,0.95318604,0.95318604,27498
227,0.9567871,0.9567871,0.9567871,0.9567871,27511
228,0.96087646,0.96087646,0.96087646,0.96087646,27519
229,0.9647217,0.9647217,0.9647217,0.9647217,27535
230,0.9678955,0.9678955,0.9678955,0.9678955,27539
231,0.9706421,0.9706421,0.9706421,0.9706421,27551
232,0.9729614,0.9729614,0.9729614,0.9729614,27560
233,0.97491455,0.97491455,0.97491455,0.97491455,27568
234,0.9765625,0.9765625,0.9765625,0.9765625,27580
235,0.97802734,0.97802734,0.97802734,0.97802734,27588
236,0.97943115,0.97943115,0.97943115,0.97943115,27601
237,0.98101807,0.98101807,0.98101807,0.98101807,27609
238,0.9828491,0.9828491,0.9828491,0.9828491,27621
239,0.98480225,0.98480225,0.98480225,0.98480225,27629
240,0.9867554,0.9867554,0.9867554,0.9867554,27642
241,0.9885254,0.9885254,0.9885254,0.9885254,27650
242,0.9899292,0.9899292,0.9899292,0.9899292,27658
243,0.99108887,0.99108887,0.99108887,0.99108887,27670
244,0.9918823,0.9918823,0.9918823,0.9918823,27679
245,0.99261475,0.99261475,0.99261475,0.99261475,27691
246,0.9932251,0.9932251,0.9932251,0.9932251,27699
247,0.99401855,0.99401855,0.99401855,0.99401855,27711
248,0.9949341,0.9949341,0.9949341,0.9949341,27719
249,0.9957886,0.9957886,0.9957886,0.9957886,27728
250,0.99658203,0.99658203,0.99658203,0.99658203,27740
251,0.9972534,0.9972534,0.9972534,0.9972534,27748
252,0.9977417,0.9977417,0.9977417,0.9977417,27760
253,0.9981079,0.9981079,0.9981079,0.9981079,27768
254,0.99823,0.99823,0.99823,0.99823,27780
255,0.99835205,0.99835205,0.99835205,0.99835205,27789
256,0.99835205,0.99835205,0.99835205,0.99835205,27801
257,0.99835205,0.99835205,0.99835205,0.99835205,27809
258,0.9984131,0.9984131,0.9984131,0.9984131,27819
259,0.9984131,0.9984131,0.9984131,0.9984131,27830
260,0.9984131,0.9984131,0.9984131,0.9984131,27838
261,0.99835205,0.99835205,0.99835205,0.99835205,27850
262,0.99823,0.99823,0.99823,0.99823,27863
263,0.99816895,0.99816895,0.99816895,0.99816895,27871
264,0.99798584,0.99798584,0.99798584,0.99798584,27879
265,0.99780273,0.99780273,0.99780273,0.99780273,27891
266,0.99749756,0.99749756,0.99749756,0.99749756,27900
267,0.99713135,0.99713135,0.99713135,0.99713135,27908
268,0.9968262,0.9968262,0.9968262,0.9968262,27920
269,0.996521,0.996521,0.996521,0.996521,27932
270,0.9961548,0.9961548,0.9961548,0.9961548,27941
271,0.99560547,0.99560547,0.99560547,0.99560547,27949
272,0.9949341,0.9949341,0.9949341,0.9949341,27961
273,0.99401855,0.99401855,0.99401855,0.99401855,27973
274,0.993042,0.993042,0.993042,0.993042,27981
275,0.9918213,0.9918213,0.9918213,0.9918213,27990
276,0.9904175,0.9904175,0.9904175,0.9904175,27998
277,0.98864746,0.98864746,0.98864746,0.98864746,28010
278,0.98651123,0.98651123,0.98651123,0.98651123,28023
279,0.9838867,0.9838867,0.9838867,0.9838867,28030
280,0.98083496,0.98083496,0.98083496,0.98083496,28039
281,0.977478,0.977478,0.977478,0.977478,28051
282,0.973999,0.973999,0.973999,0.973999,28063
283,0.9702759,0.9702759,0.9702759,0.9702759,28068
284,0.96643066,0.96643066,0.96643066,0.96643066,28080
285,0.9626465,0.9626465,0.9626465,0.9626465,28088
286,0.9588623,0.9588623,0.9588623,0.9588623,28100
287,0.9550171,0.9550171,0.9550171,0.9550171,28109
288,0.9507446,0.9507446,0.9507446,0.9507446,28121
289,0.9459839,0.9459839,0.9459839,0.9459839,28129
290,0.94085693,0.94085693,0.94085693,0.94085693,28141
291,0.9355469,0.9355469,0.9355469,0.9355469,28149
292,0.93011475,0.93011475,0.93011475,0.93011475,28162
293,0.9248657,0.9248657,0.9248657,0.9248657,28174
294,0.9199219,0.9199219,0.9199219,0.9199219,28182
295,0.91534424,0.91534424,0.91534424,0.91534424,28194
296,0.9108887,0.9108887,0.9108887,0.9108887,28199
297,0.90625,0.90625,0.90625,0.90625,28210
298,0.9016113,0.9016113,0.9016113,0.9016113,28223
299,0.8968506,0.8968506,0.8968506,0.8968506,28231
300,0.8916626,0.8916626,0.8916626,0.8916626,28239
301,0.8858032,0.8858032,0.8858032,0.8858032,28248
302,0.8798218,0.8798218,0.8798218,0.8798218,28260
303,0.8748169,0.8748169,0.8748169,0.8748169,28272
304,0.8704834,0.8704834,0.8704834,0.8704834,28280
305,0.8661499,0.8661499,0.8661499,0.8661499,28293
306,0.8619385,0.8619385,0.8619385,0.8619385,28301
307,0.85791016,0.85791016,0.85791016,0.85791016,28309
308,0.854187,0.854187,0.854187,0.854187,28321
309,0.8503418,0.8503418,0.8503418,0.8503418,28330
310,0.8460083,0.8460083,0.8460083,0.8460083,28341
311,0.84124756,0.84124756,0.84124756,0.84124756,28354
312,0.8360596,0.8360596,0.8360596,0.8360596,28366
313,0.82995605,0.82995605,0.82995605,0.82995605,28370
314,0.822876,0.822876,0.822876,0.822876,28383
315,0.8153076,0.8153076,0.8153076,0.8153076,28391
316,0.80755615,0.80755615,0.80755615,0.80755615,28403
317,0.79992676,0.79992676,0.79992676,0.79992676,28411
318,0.7926636,0.7926636,0.7926636,0.7926636,28424
319,0.7858887,0.7858887,0.7858887,0.7858887,28427
320,0.7789917,0.7789917,0.7789917,0.7789917,28444
321,0.77111816,0.77111816,0.77111816,0.77111816,28457
322,0.76171875,0.76171875,0.76171875,0.76171875,28461
323,0.75177,0.75177,0.75177,0.75177,28473
324,0.7420044,0.7420044,0.7420044,0.7420044,28481
325,0.7330322,0.7330322,0.7330322,0.7330322,28489
326,0.7251587,0.7251587,0.7251587,0.7251587,28501
327,0.7183838,0.7183838,0.7183838,0.7183838,28510
328,0.7123413,0.7123413,0.7123413,0.7123413,28522
329,0.706604,0.706604,0.706604,0.706604,28530
330,0.70080566,0.70080566,0.70080566,0.70080566,28539
331,0.6948242,0.6948242,0.6948242,0.6948242,28551
332,0.6882324,0.6882324,0.6882324,0.6882324,28559
333,0.6812744,0.6812744,0.6812744,0.6812744,28572
334,0.67388916,0.67388916,0.67388916,0.67388916,28579
335,0.66845703,0.66845703,0.66845703,0.66845703,28588
336,0.66711426,0.66711426,0.66711426,0.66711426,28600
337,0.6687012,0.6687012,0.6687012,0.6687012,28608
338,0.6672363,0.6672363,0.6672363,0.6672363,28620
339,0.66064453,0.66064453,0.66064453,0.66064453,28632
340,0.6520386,0.6520386,0.6520386,0.6520386,28640
341,0.6437988,0.6437988,0.6437988,0.6437988,28653
342,0.63720703,0.63720703,0.63720703,0.63720703,28658
343,0.63287354,0.63287354,0.63287354,0.63287354,28670
344,0.62939453,0.62939453,0.62939453,0.62939453,28678
345,0.6248169,0.6248169,0.6248169,0.6248169,28690
346,0.61901855,0.61901855,0.61901855,0.61901855,28699
347,0.6126709,0.6126709,0.6126709,0.6126709,28715
348,0.6052246,0.6052246,0.6052246,0.6052246,28723
349,0.597229,0.597229,0.597229,0.597229,28739
350,0.58984375,0.58984375,0.58984375,0.58984375,28743
351,0.5836792,0.5836792,0.5836792,0.5836792,28747
352,0.57855225,0.57855225,0.57855225,0.57855225,28760
353,0.57366943,0.57366943,0.57366943,0.57366943,28772
354,0.5685425,0.5685425,0.5685425,0.5685425,28780
355,0.56292725,0.56292725,0.56292725,0.56292725,28792
356,0.5563965,0.5563965,0.5563965,0.5563965,28809
357,0.54907227,0.54907227,0.54907227,0.54907227,28813
358,0.54119873,0.54119873,0.54119873,0.54119873,28821
359,0.532959,0.532959,0.532959,0.532959,28846
360,0.5239868,0.5239868,0.5239868,0.5239868,28854
361,0.5140991,0.5140991,0.5140991,0.5140991,28887
362,0.5031738,0.5031738,0.5031738,0.5031738,28920
363,0.49176025,0.49176025,0.49176025,0.49176025,28936
364,0.4804077,0.4804077,0.4804077,0.4804077,28961
365,0.46929932,0.46929932,0.46929932,0.46929932,28989
366,0.2376709,0.2376709,0.2376709,0.2376709,29010
367,0.22387695,0.22387695,0.22387695,0.22387695,29071
368,0.2164917,0.2164917,0.2164917,0.2164917,29083
369,0.20800781,0.20800781,0.20800781,0.20800781,29096
370,0.19799805,0.19799805,0.19799805,0.19799805,29100
371,0.18695068,0.18695068,0.18695068,0.18695068,29112
372,0.17572021,0.17572021,0.17572021,0.17572021,29120
373,0.16503906,0.16503906,0.16503906,0.16503906,29128
374,0.15490723,0.15490723,0.15490723,0.15490723,29141
375,0.14459229,0.14459229,0.14459229,0.14459229,29149
376,0.13378906,0.13378906,0.13378906,0.13378906,29161
377,0.12261963,0.12261963,0.12261963,0.12261963,29169
378,0.1116333,0.1116333,0.1116333,0.1116333,29177
379,0.101135254,0.101135254,0.101135254,0.101135254,29190
380,0.09100342,0.09100342,0.09100342,0.09100342,29198
381,0.08123779,0.08123779,0.08123779,0.08123779,29210
382,0.0715332,0.0715332,0.0715332,0.0715332,29218
383,0.061523438,0.061523438,0.061523438,0.061523438,29231
384,0.051696777,0.051696777,0.051696777,0.051696777,29239
385,0.042419434,0.042419434,0.042419434,0.042419434,29251
386,0.03375244,0.03375244,0.03375244,0.03375244,29259
387,0.025756836,0.025756836,0.025756836,0.025756836,29271
388,0.018310547,0.018310547,0.018310547,0.018310547,29280
389,0.011169434,0.011169434,0.011169434,0.011169434,29288
390,0.003967285,0.003967285,0.003967285,0.003967285,29300
391,-0.0032348633,-0.0032348633,-0.0032348633,-0.0032348633,29308
392,-0.010070801,-0.010070801,-0.010070801,-0.010070801,29321
393,-0.016113281,-0.016113281,-0.016113281,-0.016113281,29329
394,-0.021606445,-0.021606445,-0.021606445,-0.021606445,29341
395,-0.027038574,-0.027038574,-0.027038574,-0.027038574,29349
396,-0.031982422,-0.031982422,-0.031982422,-0.031982422,29357
397,-0.036621094,-0.036621094,-0.036621094,-0.036621094,29369
398,-0.04119873,-0.04119873,-0.04119873,-0.04119873,29377
399,-0.045715332,-0.045715332,-0.045715332,-0.045715332,29390
400,-0.050231934,-0.050231934,-0.050231934,-0.050231934,29398
401,-0.054870605,-0.054870605,-0.054870605,-0.054870605,29410
402,-0.059570312,-0.059570312,-0.059570312,-0.059570312,29419
403,-0.06451416,-0.06451416,-0.06451416,-0.06451416,29431
404,-0.06970215,-0.06970215,-0.06970215,-0.06970215,29439
405,-0.07501221,-0.07501221,-0.07501221,-0.07501221,29447
406,-0.080444336,-0.080444336,-0.080444336,-0.080444336,29459
407,-0.08557129,-0.08557129,-0.08557129,-0.08557129,29468
408,-0.090270996,-0.090270996,-0.090270996,-0.090270996,29480
409,-0.09436035,-0.09436035,-0.09436035,-0.09436035,29488
410,-0.09838867,-0.09838867,-0.09838867,-0.09838867,29500
411,-0.10290527,-0.10290527,-0.10290527,-0.10290527,29510
412,-0.1083374,-0.1083374,-0.1083374,-0.1083374,29521
413,-0.11541748,-0.11541748,-0.11541748,-0.11541748,29530
414,-0.12432861,-0.12432861,-0.12432861,-0.12432861,29542
415,-0.13537598,-0.13537598,-0.13537598,-0.13537598,29550
416,-0.1484375,-0.1484375,-0.1484375,-0.1484375,29559
417,-0.16357422,-0.16357422,-0.16357422,-0.16357422,29571
418,-0.18103027,-0.18103027,-0.18103027,-0.18103027,29579
419,-0.19934082,-0.19934082,-0.19934082,-0.19934082,29591
420,-0.21704102,-0.21704102,-0.21704102,-0.21704102,29600
421,-0.23376465,-0.23376465,-0.23376465,-0.23376465,29608
422,-0.24938965,-0.24938965,-0.24938965,-0.24938965,29620
423,-0.2640381,-0.2640381,-0.2640381,-0.2640381,29628
424,-0.27764893,-0.27764893,-0.27764893,-0.27764893,29640
425,-0.28997803,-0.28997803,-0.28997803,-0.28997803,29653
426,-0.3013916,-0.3013916,-0.3013916,-0.3013916,29661
427,-0.3125,-0.3125,-0.3125,-0.3125,29669
428,-0.3237915,-0.3237915,-0.3237915,-0.3237915,29682
429,-0.33514404,-0.33514404,-0.33514404,-0.33514404,29690
430,-0.34625244,-0.34625244,-0.34625244,-0.34625244,29698
431,-0.35699463,-0.35699463,-0.35699463,-0.35699463,29710
432,-0.36743164,-0.36743164,-0.36743164,-0.36743164,29722
433,-0.37731934,-0.37731934,-0.37731934,-0.37731934,29730
434,-0.38684082,-0.38684082,-0.38684082,-0.38684082,29755
435,-0.39630127,-0.39630127,-0.39630127,-0.39630127,29759
436,-0.40576172,-0.40576172,-0.40576172,-0.40576172,29771
437,-0.414917,-0.414917,-0.414917,-0.414917,29792
438,-0.44659424,-0.44659424,-0.44659424,-0.44659424,29914
439,-0.45465088,-0.45465088,-0.45465088,-0.45465088,29919
440,-0.47131348,-0.47131348,-0.47131348,-0.47131348,29964
441,-0.48059082,-0.48059082,-0.48059082,-0.48059082,29980
442,-0.49084473,-0.49084473,-0.49084473,-0.49084473,30001
443,-0.5020752,-0.5020752,-0.5020752,-0.5020752,30009
444,-0.5123291,-0.5123291,-0.5123291,-0.5123291,30017
445,-0.5223999,-0.5223999,-0.5223999,-0.5223999,30025
446,-0.5327759,-0.5327759,-0.5327759,-0.5327759,30029
447,-0.54333496,-0.54333496,-0.54333496,-0.54333496,30052
448,-0.55358887,-0.55358887,-0.55358887,-0.55358887,30054
449,-0.5631714,-0.5631714,-0.5631714,-0.5631714,30066
450,-0.5720825,-0.5720825,-0.5720825,-0.5720825,30070
451,-0.5805664,-0.5805664,-0.5805664,-0.5805664,30083
452,-0.5883789,-0.5883789,-0.5883789,-0.5883789,30091
453,-0.59576416,-0.59576416,-0.59576416,-0.59576416,30107
454,-0.6032715,-0.6032715,-0.6032715,-0.6032715,30107
455,-0.61083984,-0.61083984,-0.61083984,-0.61083984,30120
456,-0.61816406,-0.61816406,-0.61816406,-0.61816406,30132
457,-0.62493896,-0.62493896,-0.62493896,-0.62493896,30144
458,-0.6309204,-0.6309204,-0.6309204,-0.6309204,30148
459,-0.63604736,-0.63604736,-0.63604736,-0.63604736,30161
460,-0.6405029,-0.6405029,-0.6405029,-0.6405029,30173
461,-0.6442871,-0.6442871,-0.6442871,-0.6442871,30181
462,-0.6473999,-0.6473999,-0.6473999,-0.6473999,30189
463,-0.6502075,-0.6502075,-0.6502075,-0.6502075,30210
464,-0.65301514,-0.65301514,-0.65301514,-0.65301514,30218
465,-0.6561279,-0.6561279,-0.6561279,-0.6561279,30222
466,-0.66064453,-0.66064453,-0.66064453,-0.66064453,30230
467,-0.666626,-0.666626,-0.666626,-0.666626,30242
468,-0.67297363,-0.67297363,-0.67297363,-0.67297363,30250
469,-0.6789551,-0.6789551,-0.6789551,-0.6789551,30258
470,-0.6845093,-0.6845093,-0.6845093,-0.6845093,30271
471,-0.6897583,-0.6897583,-0.6897583,-0.6897583,30279
472,-0.6949463,-0.6949463,-0.6949463,-0.6949463,30288
