Frame,X,Y,Z,W,Timestamp
40,-0.18713379,0.4753418,0.73132324,0.45178223,153533
41,-0.17425537,0.49957275,0.7342529,0.42529297,153546
42,-0.16235352,0.52178955,0.7368164,0.39794922,153554
43,-0.15167236,0.5421753,0.7390137,0.36993408,153562
44,-0.14221191,0.5609131,0.74053955,0.34161377,153575
45,-0.13446045,0.5776367,0.741272,0.31414795,153582
46,-0.12939453,0.592041,0.7418213,0.28704834,153591
47,-0.12579346,0.6043701,0.7426758,0.25946045,153603
48,-0.1227417,0.6144409,0.7438965,0.2322998,153612
49,-0.11999512,0.6222534,0.74560547,0.20581055,153624
50,-0.117492676,0.62823486,0.74780273,0.17956543,153632
51,-0.11517334,0.6329346,0.75,0.15344238,153644
52,-0.11401367,0.6368408,0.75164795,0.12792969,153653
53,-0.11578369,0.64019775,0.7523804,0.1027832,153665
54,-0.120910645,0.6430664,0.75213623,0.07763672,153673
55,-0.12884521,0.6454468,0.75097656,0.05255127,153682
56,-0.13909912,0.64678955,0.7493286,0.027404785,153698
57,-0.15124512,0.6467285,0.74749756,0.001953125,153701
58,-0.16455078,0.6451416,0.74572754,-0.023986816,153714
59,-0.17816162,0.64227295,0.7437744,-0.049987793,153722
60,-0.19189453,0.6385498,0.74139404,-0.07543945,153734
61,-0.20562744,0.6345825,0.7381592,-0.10021973,153743
62,-0.22009277,0.6307373,0.7335205,-0.12475586,153755
63,-0.23577881,0.62701416,0.72717285,-0.14971924,153763
64,-0.25286865,0.62286377,0.71917725,-0.17565918,153771
65,-0.27130127,0.61798096,0.7093506,-0.20300293,153783
66,-0.2904663,0.6123657,0.697876,-0.23144531,153804
67,-0.30963135,0.6060791,0.6846924,-0.2607422,153812
68,-0.32806396,0.5993042,0.66986084,-0.29052734,153824
69,-0.3456421,0.59198,0.6535034,-0.3209839,153833
70,-0.36279297,0.58380127,0.63513184,-0.35229492,153845
71,-0.380188,0.5744629,0.614624,-0.3842163,153854
72,-0.3973999,0.5638428,0.59198,-0.416687,153861
73,-0.41137695,0.5531006,0.56988525,-0.44732666,153874
74,-0.4215088,0.54211426,0.5499878,-0.47540283,153882
75,-0.42980957,0.53009033,0.53186035,-0.5013428,153894
76,-0.43884277,0.51586914,0.51586914,-0.52459717,153906
77,-0.44812012,0.50115967,0.50183105,-0.54418945,153914
78,-0.456604,0.4862671,0.4909668,-0.56036377,153927
79,-0.46228027,0.4741211,0.48284912,-0.5730591,153935
80,-0.46417236,0.46673584,0.47650146,-0.5828247,153943
81,-0.46362305,0.46362305,0.47088623,-0.590271,153956
82,-0.4625244,0.46313477,0.4661255,-0.59521484,153995
83,-0.4616089,0.46368408,0.46099854,-0.5994873,154005
84,-0.46313477,0.46081543,0.4547119,-0.6053467,154012
85,-0.46679688,0.45458984,0.45031738,-0.61047363,154025
86,-0.46936035,0.4494629,0.44677734,-0.6149292,154034
87,-0.4710083,0.44604492,0.44250488,-0.61920166,154046
88,-0.4724121,0.44335938,0.43878174,-0.6226196,154054
89,-0.47387695,0.44085693,0.4362793,-0.6251221,154066
90,-0.4749756,0.4385376,0.4350586,-0.62677,154074
91,-0.4755249,0.4368286,0.43518066,-0.6274414,154086
92,-0.4755249,0.43603516,0.43670654,-0.6269531,154095
93,-0.47521973,0.43640137,0.43927002,-0.6251221,154103
94,-0.47521973,0.43804932,0.44226074,-0.6218262,154111
95,-0.47595215,0.43988037,0.44573975,-0.6175537,154136
96,-0.47717285,0.44049072,0.44995117,-0.61309814,154140
97,-0.4798584,0.43273926,0.4708252,-0.600647,154296
98,-0.47912598,0.42993164,0.47644043,-0.59887695,154362
99,-0.47906494,0.4290161,0.47808838,-0.59820557,154369
100,-0.4790039,0.42852783,0.47943115,-0.5975952,154427
101,-0.44293213,0.428833,0.5039673,-0.60491943,154537
102,-0.43951416,0.4260254,0.50805664,-0.60595703,154611
103,-0.44067383,0.43859863,0.5397949,-0.5675049,154939
104,-0.4414673,0.43865967,0.54016113,-0.5664673,154947
105,-0.4420166,0.43878174,0.5410156,-0.56518555,154979
106,-0.44250488,0.43884277,0.5419922,-0.56378174,155016
107,-0.4432373,0.4387207,0.54260254,-0.5626831,155061
108,-0.4440918,0.4387207,0.5430908,-0.5615845,155082
109,-0.44488525,0.43878174,0.5435791,-0.5604248,155086
110,-0.44555664,0.4389038,0.54418945,-0.55914307,155135
111,-0.446167,0.4390869,0.5449219,-0.5578613,155139
112,-0.44665527,0.43927002,0.54559326,-0.55670166,155147
113,-0.4472046,0.43933105,0.5461426,-0.55566406,155164
114,-0.4477539,0.4393921,0.5465698,-0.5546875,155184
115,-0.44830322,0.43945312,0.54693604,-0.55389404,155217
116,-0.4487915,0.43951416,0.54730225,-0.5531006,155250
117,-0.47650146,0.4515381,0.5244751,-0.5422363,155266
118,-0.4781494,0.45202637,0.5219116,-0.5428467,155274
119,-0.4802246,0.45220947,0.51867676,-0.5438843,155282
120,-0.48272705,0.45214844,0.5147705,-0.5454712,155295
121,-0.48553467,0.45196533,0.5100708,-0.5476074,155303
122,-0.4876709,0.45239258,0.50549316,-0.54956055,155311
123,-0.4887085,0.4539795,0.50146484,-0.5510254,155324
124,-0.48876953,0.45629883,0.49804688,-0.55218506,155332
125,-0.48828125,0.4584961,0.49468994,-0.553772,155344
126,-0.48736572,0.46087646,0.49121094,-0.55566406,155352
127,-0.4857788,0.46447754,0.48815918,-0.5567627,155364
128,-0.4831543,0.46862793,0.4862671,-0.557251,155373
129,-0.4810791,0.4706421,0.48498535,-0.55841064,155385
130,-0.48138428,0.47070312,0.48321533,-0.55963135,155394
131,-0.48242188,0.4699707,0.48046875,-0.56170654,155401
132,-0.48217773,0.4680786,0.47869873,-0.5650635,155413
133,-0.47973633,0.46740723,0.47790527,-0.56829834,155422
134,-0.47698975,0.46765137,0.47686768,-0.5713501,155434
135,-0.47521973,0.46783447,0.4753418,-0.5739136,155442
136,-0.47369385,0.4675293,0.47314453,-0.5772095,155455
137,-0.47235107,0.46643066,0.47045898,-0.58135986,155463
138,-0.4710083,0.4656372,0.4678955,-0.58514404,155475
139,-0.46990967,0.46533203,0.46520996,-0.5883789,155484
140,-0.4691162,0.46514893,0.46307373,-0.5909424,155491
141,-0.46801758,0.46557617,0.46148682,-0.59265137,155504
142,-0.46697998,0.46624756,0.4602661,-0.5938721,155515
143,-0.46618652,0.46661377,0.45959473,-0.59472656,155524
144,-0.46588135,0.4663086,0.45916748,-0.59552,155533
145,-0.46636963,0.4645996,0.45910645,-0.59661865,155545
146,-0.4671631,0.4616089,0.4597168,-0.5977783,155553
147,-0.46826172,0.45758057,0.46081543,-0.59924316,155561
148,-0.46936035,0.45306396,0.46209717,-0.60076904,155573
149,-0.4699707,0.44891357,0.46368408,-0.6021118,155581
150,-0.4701538,0.4456787,0.46539307,-0.6030884,155594
151,-0.4699707,0.4434204,0.4671631,-0.60357666,155602
152,-0.4696045,0.44189453,0.4691162,-0.6034546,155614
153,-0.46917725,0.44073486,0.4710083,-0.6031494,155623
154,-0.46875,0.43969727,0.47302246,-0.60266113,155635
155,-0.46844482,0.43829346,0.47509766,-0.6022949,155643
156,-0.46801758,0.43670654,0.47766113,-0.6017456,155655
157,-0.46728516,0.43493652,0.48077393,-0.60113525,155664
158,-0.4663086,0.4331665,0.48413086,-0.60040283,155672
159,-0.465271,0.43133545,0.48724365,-0.6000366,155684
160,-0.4640503,0.42962646,0.489563,-0.6003418,155696
161,-0.46240234,0.4282837,0.49066162,-0.6016846,155721
162,-0.46105957,0.427063,0.49072266,-0.6035156,155733
163,-0.45996094,0.42578125,0.4915161,-0.60461426,155754
164,-0.45855713,0.42474365,0.49273682,-0.6054077,155766
165,-0.45721436,0.4241333,0.4932251,-0.6064453,155779
166,-0.45611572,0.42382812,0.49346924,-0.6072998,155831
