Frame,X,Y,Z,W,Timestamp
116,-0.43756104,0.45959473,0.50372314,-0.5861206,135794
117,-0.4390869,0.45825195,0.50219727,-0.58740234,135802
118,-0.4407959,0.45654297,0.50042725,-0.5889282,135819
119,-0.44262695,0.45458984,0.49865723,-0.5905762,135823
120,-0.44439697,0.4522705,0.4970703,-0.5923462,135831
121,-0.446167,0.4498291,0.4954834,-0.5942383,135843
122,-0.44781494,0.44726562,0.49395752,-0.5961914,135855
123,-0.44940186,0.4446411,0.49243164,-0.59820557,135860
124,-0.45300293,0.4373169,0.48864746,-0.6040039,135937
125,-0.45385742,0.43518066,0.48754883,-0.6057129,135946
126,-0.45446777,0.43328857,0.4868164,-0.60723877,135978
127,-0.45483398,0.4317627,0.4862671,-0.6085205,136011
128,-0.45495605,0.4303589,0.48608398,-0.6095581,136020
129,-0.45489502,0.42919922,0.48608398,-0.6104126,136027
130,-0.45477295,0.42816162,0.4862671,-0.611084,136036
131,-0.45440674,0.4272461,0.48693848,-0.61138916,136069
132,-0.45391846,0.42663574,0.48797607,-0.6114502,136072
133,-0.45428467,0.42144775,0.49493408,-0.60913086,136159
134,-0.4501953,0.4312744,0.4996338,-0.6014404,136491
135,-0.4331665,0.47485352,0.5249634,-0.5579834,136503
136,-0.43237305,0.47558594,0.5264282,-0.5565796,136515
137,-0.43145752,0.4763794,0.5279541,-0.55511475,136523
138,-0.430542,0.4772339,0.529541,-0.55358887,136535
139,-0.42962646,0.47802734,0.53100586,-0.55218506,136544
140,-0.42785645,0.4796753,0.53411865,-0.5491333,136593
141,-0.42700195,0.4804077,0.53552246,-0.5477905,136622
142,-0.4262085,0.48101807,0.53686523,-0.54663086,136630
143,-0.42547607,0.4814453,0.53808594,-0.5455322,136638
144,-0.4249878,0.48181152,0.5391846,-0.54455566,136642
145,-0.42468262,0.48205566,0.539978,-0.5437622,136654
146,-0.4244995,0.48217773,0.54071045,-0.5430908,136670
147,-0.42462158,0.48236084,0.54119873,-0.54229736,136675
148,-0.42541504,0.48254395,0.5410156,-0.54174805,136683
149,-0.42700195,0.4824829,0.54022217,-0.54138184,136691
150,-0.42919922,0.4822998,0.5389404,-0.54107666,136703
151,-0.43170166,0.4821167,0.53723145,-0.5409546,136712
152,-0.43432617,0.48205566,0.5352173,-0.54089355,136720
153,-0.43695068,0.4822998,0.5325928,-0.5411377,136732
154,-0.43945312,0.4829712,0.52911377,-0.54193115,136744
155,-0.44213867,0.4835205,0.52471924,-0.54345703,136752
156,-0.44506836,0.4837036,0.5194702,-0.5460205,136761
157,-0.44799805,0.4835205,0.51348877,-0.5494385,136777
158,-0.45037842,0.48321533,0.5070801,-0.55358887,136785
159,-0.45239258,0.48303223,0.5,-0.55859375,136794
160,-0.45458984,0.48260498,0.49224854,-0.5640869,136802
161,-0.4572754,0.48101807,0.4850464,-0.569397,136810
162,-0.46051025,0.47784424,0.4781494,-0.57525635,136822
163,-0.46484375,0.4725952,0.4696045,-0.5831299,136831
164,-0.4706421,0.4658203,0.45965576,-0.5917969,136847
165,-0.47729492,0.45916748,0.44970703,-0.59924316,136851
166,-0.48382568,0.4529419,0.4401245,-0.60583496,136863
167,-0.48968506,0.44641113,0.43084717,-0.61260986,136875
168,-0.4944458,0.43914795,0.4216919,-0.6203613,136880
169,-0.49822998,0.43096924,0.41296387,-0.6288452,136892
170,-0.50061035,0.4230957,0.40527344,-0.6373291,136900
171,-0.50128174,0.4163208,0.39898682,-0.6451416,136912
172,-0.5007324,0.41033936,0.3937378,-0.6525879,136925
173,-0.4998169,0.4033203,0.38763428,-0.6612549,136933
174,-0.49938965,0.39489746,0.37945557,-0.6713257,136945
175,-0.49987793,0.3850708,0.37023926,-0.6817627,136953
176,-0.5007324,0.37445068,0.3602295,-0.6923218,136970
177,-0.50146484,0.3633423,0.3493042,-0.7032471,136974
178,-0.25024414,-0.7838135,0.2553711,-0.5078125,137542
179,-0.25512695,-0.8041992,0.25860596,-0.47052002,137547
180,-0.2602539,-0.82263184,0.2625122,-0.43206787,137551
181,-0.26538086,-0.83898926,0.2670288,-0.39294434,137563
182,-0.2703247,-0.8532715,0.27246094,-0.35308838,137576
183,-0.2755127,-0.8652954,0.27911377,-0.31237793,137588
184,-0.28137207,-0.8746948,0.28656006,-0.2713623,137592
185,-0.2878418,-0.88165283,0.2944336,-0.23065186,137604
186,-0.29455566,-0.8864136,0.3024292,-0.18988037,137612
187,-0.30096436,-0.8892822,0.31079102,-0.14831543,137621
188,-0.30688477,-0.8902588,0.319458,-0.1060791,137633
189,-0.31225586,-0.8892212,0.32836914,-0.0635376,137653
190,-0.3171997,-0.8859253,0.33776855,-0.020751953,137661
191,-0.32202148,-0.880188,0.34802246,0.022338867,137666
192,-0.32666016,-0.8718262,0.3591919,0.06530762,137670
193,-0.33093262,-0.86083984,0.3713379,0.10748291,137682
194,-0.33483887,-0.84747314,0.38427734,0.1486206,137695
195,-0.33843994,-0.8317871,0.397583,0.18841553,137702
196,-0.34173584,-0.81414795,0.41119385,0.22668457,137711
197,-0.3449707,-0.7946167,0.42486572,0.26287842,137723
198,-0.3484497,-0.7733154,0.43865967,0.29693604,137732
199,-0.35205078,-0.7501831,0.45220947,0.32989502,137740
200,-0.3548584,-0.7246704,0.46624756,0.3626709,137764
201,-0.35723877,-0.69732666,0.48138428,0.3928833,137777
202,-0.35876465,-0.66864014,0.49694824,0.4210205,137785
203,-0.3600464,-0.63848877,0.5125122,0.4472046,137797
204,-0.36383057,-0.5730591,0.5430908,0.4942627,137838
205,-0.36499023,-0.53826904,0.5588989,0.51446533,137846
206,-0.18048096,0.56036377,0.7817993,0.20513916,138137
207,-0.17712402,0.56884766,0.7815552,0.18469238,138145
208,-0.175354,0.5765991,0.7807007,0.16485596,138158
209,-0.1751709,0.58374023,0.7793579,0.14526367,138190
210,-0.17773438,0.59588623,0.776001,0.10534668,138252
211,-0.17980957,0.6005249,0.774353,0.085632324,138264
212,-0.4003296,0.50805664,0.5633545,-0.5140381,138316
213,-0.39996338,0.5041504,0.56518555,-0.5161133,138325
214,-0.3980713,0.5013428,0.5648804,-0.5206299,138366
215,-0.3970337,0.4985962,0.56134033,-0.52789307,138379
216,-0.3973999,0.4953003,0.55688477,-0.5354004,138383
217,-0.39733887,0.49261475,0.5531006,-0.54174805,138395
218,-0.3970337,0.49047852,0.5493164,-0.5477905,138408
219,-0.3963623,0.4885254,0.54589844,-0.55340576,138411
220,-0.39489746,0.48657227,0.5438843,-0.55810547,138424
221,-0.39294434,0.48468018,0.5430908,-0.56188965,138432
222,-0.39111328,0.4829712,0.5425415,-0.56518555,138441
223,-0.38983154,0.4814453,0.5418091,-0.5680542,138452
224,-0.38928223,0.48016357,0.5407715,-0.5704956,138464
225,-0.3897705,0.47869873,0.53930664,-0.5727539,138472
226,-0.39105225,0.47686768,0.53796387,-0.57470703,138493
227,-0.3951416,0.46990967,0.5388794,-0.5767822,138563
228,-0.39715576,0.46759033,0.53912354,-0.57702637,138575
229,-0.39959717,0.4656372,0.5394287,-0.57666016,138587
230,-0.4020996,0.46411133,0.5396118,-0.57598877,138591
231,-0.40637207,0.4619751,0.538147,-0.5760498,138641
