Frame,X,Y,Z,W,Timestamp
136,-0.6897583,-0.7041626,0.09265137,0.14111328,160983220
137,-0.68707275,-0.7057495,0.09686279,0.14331055,160993224
138,-0.6845703,-0.7070923,0.10119629,0.14569092,161003232
139,-0.68218994,-0.7081909,0.105651855,0.1482544,161013248
140,-0.67993164,-0.70910645,0.11010742,0.15093994,161023252
141,-0.6776123,-0.710022,0.11450195,0.15374756,161033280
142,-0.67523193,-0.7109375,0.11883545,0.15661621,161043280
143,-0.67285156,-0.711853,0.12298584,0.15960693,161053300
144,-0.6704712,-0.7127075,0.12689209,0.16265869,161063300
145,-0.6682129,-0.713501,0.13049316,0.16571045,161073308
146,-0.6659546,-0.7142334,0.13391113,0.1687622,161083320
147,-0.6638794,-0.71484375,0.13708496,0.1716919,161093332
148,-0.66192627,-0.71539307,0.14013672,0.17456055,161103356
149,-0.66015625,-0.7158203,0.14294434,0.17730713,161113364
150,-0.6585083,-0.7161255,0.14550781,0.18005371,161123384
151,-0.65722656,-0.7161255,0.14788818,0.18267822,161133380
152,-0.65625,-0.7159424,0.15008545,0.1852417,161143400
153,-0.6555176,-0.71551514,0.15209961,0.18774414,161153400
154,-0.6550293,-0.7149048,0.15393066,0.19024658,161163400
155,-0.65478516,-0.7141113,0.15570068,0.19274902,161173416
156,-0.6548462,-0.71307373,0.15722656,0.19506836,161183428
157,-0.6552124,-0.711853,0.1585083,0.19720459,161193436
158,-0.6555786,-0.7106323,0.15991211,0.19934082,161203440
159,-0.6557617,-0.7095337,0.16137695,0.20135498,161213456
160,-0.6560669,-0.708313,0.1630249,0.2033081,161223460
161,-0.6565552,-0.7069702,0.16467285,0.20513916,161233476
162,-0.65734863,-0.7053833,0.16638184,0.20666504,161243484
163,-0.65856934,-0.70355225,0.16796875,0.20776367,161253500
164,-0.6600952,-0.7015381,0.16955566,0.20831299,161263508
165,-0.66186523,-0.6994629,0.17108154,0.20837402,161273520
166,-0.6638794,-0.69732666,0.17272949,0.20800781,161283520
167,-0.6659546,-0.6951294,0.17456055,0.20727539,161293532
168,-0.66796875,-0.69299316,0.1763916,0.2062378,161303544
169,-0.6699829,-0.690979,0.17822266,0.20489502,161313560
170,-0.67181396,-0.689209,0.17999268,0.20336914,161323568
171,-0.67333984,-0.6878052,0.18151855,0.20166016,161333580
172,-0.67456055,-0.6867676,0.1828003,0.19989014,161343584
173,-0.6754761,-0.6860962,0.18389893,0.19812012,161353600
174,-0.6759033,-0.68585205,0.18481445,0.1965332,161363612
175,-0.67614746,-0.68585205,0.18560791,0.19494629,161373616
176,-0.6762085,-0.68603516,0.18634033,0.19342041,161383632
177,-0.67614746,-0.68634033,0.18707275,0.19189453,161393644
178,-0.6760254,-0.68670654,0.18774414,0.19030762,161403652
179,-0.6759033,-0.68707275,0.18859863,0.1887207,161413680
180,-0.6756592,-0.68743896,0.1895752,0.18725586,161423680
181,-0.675354,-0.68774414,0.1906128,0.18603516,161433696
182,-0.67523193,-0.68792725,0.19134521,0.18511963,161443708
183,-0.67529297,-0.6878662,0.19195557,0.18469238,161453720
184,-0.67523193,-0.6878052,0.19232178,0.18457031,161463716
185,-0.6749878,-0.68792725,0.19256592,0.18469238,161473744
186,-0.6746826,-0.6882324,0.19244385,0.18475342,161483760
187,-0.6742554,-0.68878174,0.19195557,0.18481445,161493760
188,-0.67370605,-0.6894531,0.19128418,0.18487549,161503772
189,-0.6732178,-0.69018555,0.19049072,0.18481445,161513776
190,-0.6725464,-0.6911621,0.1895752,0.18450928,161523796
191,-0.671875,-0.69226074,0.18859863,0.18395996,161533796
192,-0.6711426,-0.69348145,0.18756104,0.18310547,161543804
193,-0.6704712,-0.69470215,0.18658447,0.1819458,161553820
194,-0.66986084,-0.6958618,0.18572998,0.18048096,161563828
195,-0.66937256,-0.6970825,0.18493652,0.17858887,161573856
196,-0.66882324,-0.69836426,0.18414307,0.1763916,161583848
197,-0.66833496,-0.699646,0.18328857,0.1739502,161593868
198,-0.6678467,-0.7010498,0.18231201,0.17132568,161603876
199,-0.66741943,-0.7024536,0.18096924,0.16864014,161613892
200,-0.6669922,-0.70391846,0.17932129,0.16595459,161623892
201,-0.66656494,-0.70544434,0.17730713,0.16326904,161633912
202,-0.6660156,-0.7070923,0.17510986,0.16070557,161643908
203,-0.6654663,-0.70880127,0.17272949,0.15820312,161653920
204,-0.6647949,-0.7105713,0.17028809,0.15563965,161663928
205,-0.6639404,-0.7124634,0.16790771,0.1531372,161673952
206,-0.6630249,-0.71435547,0.16564941,0.15063477,161683960
207,-0.6621094,-0.7161865,0.16363525,0.14837646,161693964
208,-0.66119385,-0.7178955,0.16168213,0.1461792,161703984
209,-0.6604004,-0.7194214,0.15991211,0.14404297,161713984
210,-0.659729,-0.7208252,0.1583252,0.14202881,161724008
211,-0.6591797,-0.72198486,0.15686035,0.14019775,161734008
212,-0.6588135,-0.7229614,0.15551758,0.13848877,161744024
213,-0.65856934,-0.72369385,0.15435791,0.13708496,161754028
214,-0.6583252,-0.72436523,0.15325928,0.13586426,161764040
215,-0.6581421,-0.72491455,0.15228271,0.13500977,161774056
216,-0.6577759,-0.7255249,0.15124512,0.13452148,161784060
217,-0.65740967,-0.72613525,0.15008545,0.13446045,161794076
218,-0.6571045,-0.72662354,0.14880371,0.13482666,161804088
219,-0.65704346,-0.72680664,0.14758301,0.13543701,161814096
220,-0.6572876,-0.72662354,0.14642334,0.13623047,161824096
221,-0.65789795,-0.7261963,0.14538574,0.13696289,161834108
222,-0.6586304,-0.7255249,0.14459229,0.13775635,161844124
223,-0.65911865,-0.7249756,0.14422607,0.13861084,161854132
224,-0.65948486,-0.72442627,0.14416504,0.13964844,161864132
225,-0.65997314,-0.7238159,0.144104,0.14099121,161874140
226,-0.66015625,-0.72320557,0.14428711,0.1428833,161884156
227,-0.6599121,-0.72283936,0.14471436,0.14538574,161894168
228,-0.65948486,-0.72247314,0.14550781,0.1482544,161904180
229,-0.6590576,-0.7219238,0.14691162,0.15136719,161914188
230,-0.65875244,-0.7211304,0.14910889,0.15447998,161924204
231,-0.6583252,-0.7202759,0.15203857,0.15753174,161934220
232,-0.6576538,-0.7194824,0.15557861,0.16040039,161944248
233,-0.65667725,-0.71881104,0.15960693,0.16314697,161954244
234,-0.65545654,-0.7182617,0.16418457,0.16595459,161964252
235,-0.6539917,-0.71777344,0.16912842,0.16906738,161974268
236,-0.6522217,-0.71728516,0.17437744,0.17242432,161984272
237,-0.6502075,-0.7168579,0.17980957,0.17608643,161994288
238,-0.6481323,-0.7163696,0.1854248,0.17999268,162004300
239,-0.6459961,-0.7157593,0.19122314,0.18408203,162014304
240,-0.6437378,-0.7150879,0.19708252,0.18829346,162024328
241,-0.64141846,-0.71435547,0.20300293,0.19268799,162034340
242,-0.6390381,-0.713562,0.2088623,0.19720459,162044348
243,-0.6366577,-0.7126465,0.21472168,0.2019043,162054352
244,-0.63427734,-0.7116089,0.22045898,0.20666504,162064364
245,-0.631958,-0.71051025,0.22613525,0.21154785,162074380
246,-0.6296387,-0.70928955,0.23175049,0.21643066,162084400
247,-0.6273804,-0.7079468,0.23730469,0.22125244,162094400
248,-0.6251831,-0.7064209,0.24285889,0.22619629,162104416
249,-0.62298584,-0.70477295,0.24847412,0.23114014,162114420
250,-0.6209717,-0.7030029,0.25402832,0.23608398,162124436
251,-0.6189575,-0.7010498,0.2597046,0.24102783,162134440
252,-0.6168823,-0.6989746,0.2654419,0.24597168,162144452
253,-0.6148071,-0.69677734,0.27124023,0.25091553,162154472
254,-0.61273193,-0.69451904,0.27697754,0.25585938,162164476
255,-0.61053467,-0.6923218,0.28277588,0.26086426,162174488
256,-0.60821533,-0.6901245,0.28857422,0.2658081,162184496
257,-0.6057739,-0.6878662,0.2944336,0.27062988,162194516
258,-0.60339355,-0.6854248,0.30041504,0.27545166,162204516
259,-0.60113525,-0.6826782,0.3065796,0.2803955,162214528
260,-0.598938,-0.67974854,0.3128662,0.28527832,162224540
261,-0.5967407,-0.67663574,0.31921387,0.29022217,162234548
262,-0.59454346,-0.67333984,0.32556152,0.29516602,162244548
263,-0.59228516,-0.67004395,0.3319702,0.30010986,162254560
264,-0.5899048,-0.666626,0.33843994,0.3050537,162264576
265,-0.5874634,-0.663208,0.34490967,0.30999756,162274584
266,-0.5848999,-0.65966797,0.35144043,0.31506348,162284604
267,-0.5822754,-0.6560669,0.35791016,0.32019043,162294608
268,-0.5794678,-0.6524658,0.36431885,0.32525635,162304640
269,-0.57666016,-0.64886475,0.37072754,0.33032227,162314644
270,-0.57373047,-0.64520264,0.37695312,0.33544922,162324648
271,-0.5706787,-0.6415405,0.3831787,0.34051514,162334660
272,-0.5675659,-0.6378784,0.38928223,0.3456421,162344676
273,-0.5644531,-0.6341553,0.39526367,0.35064697,162354692
274,-0.56140137,-0.63049316,0.401062,0.35559082,162364692
275,-0.5583496,-0.62683105,0.40667725,0.36047363,162374716
276,-0.5554199,-0.6231079,0.41210938,0.36535645,162384712
277,-0.55249023,-0.61938477,0.41729736,0.37005615,162394732
278,-0.5496826,-0.6157837,0.42230225,0.3746338,162404732
279,-0.54693604,-0.61224365,0.42700195,0.37908936,162414744
280,-0.5442505,-0.6088257,0.43151855,0.38336182,162424752
281,-0.541626,-0.6055298,0.43579102,0.38739014,162434772
282,-0.53912354,-0.6022949,0.43981934,0.39135742,162444780
283,-0.5366821,-0.5991821,0.44366455,0.3951416,162454792
284,-0.5342407,-0.5961914,0.4473877,0.3988037,162464812
285,-0.5317993,-0.5932617,0.4508667,0.4024048,162474812
286,-0.52941895,-0.59039307,0.45422363,0.40600586,162484824
287,-0.5270386,-0.5877075,0.45733643,0.4095459,162494824
288,-0.5246582,-0.585083,0.46020508,0.41296387,162504832
289,-0.5223999,-0.5826416,0.46295166,0.4163208,162514856
290,-0.52020264,-0.58026123,0.46551514,0.41949463,162524868
291,-0.51831055,-0.5780029,0.46765137,0.42260742,162534876
292,-0.5166626,-0.57580566,0.46948242,0.4255371,162544880
293,-0.51483154,-0.57366943,0.47143555,0.42852783,162554888
294,-0.5128174,-0.5717163,0.47332764,0.43139648,162564904
295,-0.51086426,-0.56988525,0.47509766,0.43426514,162574904
296,-0.5090332,-0.5680542,0.4767456,0.43701172,162584908
297,-0.5073242,-0.56640625,0.47808838,0.4395752,162594924
298,-0.50598145,-0.56500244,0.47906494,0.44189453,162604936
299,-0.50476074,-0.5639038,0.4798584,0.44378662,162614948
300,-0.50372314,-0.56311035,0.4805298,0.44525146,162624956
301,-0.50268555,-0.56256104,0.48120117,0.44641113,162634964
302,-0.50164795,-0.5621338,0.48187256,0.4473877,162644988
303,-0.5006714,-0.5617676,0.4824829,0.4482422,162654988
304,-0.4998169,-0.56152344,0.4829712,0.44903564,162665008
305,-0.4991455,-0.56134033,0.48321533,0.44970703,162675012
306,-0.49865723,-0.5612793,0.48327637,0.45031738,162685024
307,-0.49835205,-0.56134033,0.48309326,0.45074463,162695040
308,-0.4981079,-0.5616455,0.4827881,0.4510498,162705060
309,-0.49798584,-0.5620117,0.48236084,0.45117188,162715068
310,-0.49798584,-0.5625,0.48181152,0.45111084,162725072
311,-0.49816895,-0.5630493,0.4810791,0.45092773,162735080
312,-0.49853516,-0.5637207,0.48016357,0.45074463,162745084
313,-0.49902344,-0.5644531,0.4790039,0.45043945,162755096
314,-0.49969482,-0.5652466,0.4777832,0.45007324,162765104
315,-0.5004883,-0.5661011,0.47650146,0.44952393,162775124
316,-0.5013428,-0.56707764,0.47503662,0.4487915,162785124
317,-0.50250244,-0.56811523,0.4734497,0.44787598,162795140
318,-0.50372314,-0.5692749,0.4718628,0.4467163,162805152
319,-0.5050659,-0.5704956,0.47021484,0.44537354,162815156
320,-0.50653076,-0.5717163,0.46850586,0.44396973,162825188
321,-0.5081177,-0.572937,0.46673584,0.44244385,162835180
322,-0.5098877,-0.57421875,0.46484375,0.44073486,162845196
323,-0.5116577,-0.5757446,0.46276855,0.43878174,162855216
324,-0.51361084,-0.57733154,0.46069336,0.4366455,162865220
325,-0.51556396,-0.5789795,0.45855713,0.4343872,162875232
326,-0.51763916,-0.5806885,0.4564209,0.4319458,162885240
327,-0.51971436,-0.58251953,0.4541626,0.42938232,162895256
328,-0.52178955,-0.58447266,0.4517212,0.42669678,162905268
329,-0.52386475,-0.58654785,0.4492798,0.42382812,162915280
330,-0.526062,-0.58862305,0.44677734,0.42089844,162925280
331,-0.52819824,-0.59069824,0.44433594,0.4179077,162935292
332,-0.5303955,-0.59277344,0.44189453,0.41479492,162945300
333,-0.5326538,-0.59503174,0.43927002,0.411438,162955324
334,-0.5350952,-0.59747314,0.4364624,0.4076538,162965332
335,-0.53778076,-0.60009766,0.43341064,0.40356445,162975360
336,-0.54071045,-0.6029663,0.42993164,0.3991089,162985348
337,-0.54382324,-0.60614014,0.4258423,0.39434814,162995364
338,-0.54711914,-0.6097412,0.42114258,0.38928223,163005380
339,-0.5505371,-0.6137085,0.41577148,0.38391113,163015392
340,-0.5541992,-0.618042,0.40966797,0.3782959,163025400
341,-0.55804443,-0.62268066,0.40264893,0.37243652,163035408
342,-0.5621338,-0.6276245,0.39483643,0.36627197,163045424
343,-0.56640625,-0.6329956,0.38616943,0.3597412,163055424
344,-0.57092285,-0.63861084,0.37670898,0.35266113,163065448
345,-0.5755005,-0.64453125,0.36657715,0.34509277,163075448
346,-0.5800781,-0.6506958,0.3557129,0.3369751,163085464
347,-0.5847168,-0.6571655,0.34429932,0.32824707,163095468
348,-0.58947754,-0.6637573,0.33215332,0.3189087,163105484
349,-0.5942383,-0.6704712,0.3192749,0.30889893,163115496
350,-0.59906006,-0.6772461,0.3057251,0.2982788,163125500
351,-0.6040039,-0.6838989,0.29144287,0.28741455,163135516
352,-0.6088257,-0.6906128,0.27630615,0.27581787,163145524
353,-0.61346436,-0.69750977,0.26031494,0.26342773,163155540
354,-0.6178589,-0.7044678,0.24359131,0.2503662,163165544
355,-0.6218262,-0.71154785,0.22607422,0.2366333,163175560
